Names	switch_no_tresh	switch_with_tresh	mean_no_tresh	mean_with_tresh	vari_no_tresh	vari_with_tresh	devi_no_tresh	devi_with_tresh
135629_rfMRI_REST1	0.2463157894736842	0.12210526315789473	0.01936026936026936	0.6372053872053872	0.9996251799702981	0.5939692945164324	0.9998125724206003	0.7706940343070215
562345_rfMRI_REST2	0.2505263157894737	0.15621052631578947	0.0016835016835016834	0.5218855218855218	0.9999971658220819	0.7276355020462765	0.9999985829100368	0.853015534469494
432332_rfMRI_REST1	0.2522105263157895	0.09347368421052632	-0.018518518518518517	0.7432659932659933	0.9996570644718795	0.44755566325431656	0.9998285175328215	0.6689960113889444
197348_rfMRI_REST1	0.24421052631578946	0.010526315789473684	-0.031144781144781145	0.9755892255892256	0.9990300026074436	0.048225662914215116	0.9995148836347779	0.21960342190916587
481042_rfMRI_REST2	0.26063157894736844	0.03242105263157895	0.029461279461279462	0.9284511784511784	0.9991320330125044	0.137978409232618	0.999565922294525	0.3714544510873682
126628_rfMRI_REST1	0.2538947368421053	0.18526315789473685	-0.0008417508417508417	0.3956228956228956	0.9999992914555206	0.8434825244589554	0.9999996457276975	0.9184130467599834
445543_rfMRI_REST2	0.25894736842105265	0.05473684210526316	-0.054713804713804715	0.8459595959595959	0.9970063995737395	0.2843523620038772	0.9985020779015632	0.5332469990575448
219231_rfMRI_REST1	0.24842105263157896	0.05431578947368421	0.02861952861952862	0.8577441077441077	0.999180922581596	0.26427504563026455	0.9995903773954589	0.5140768868858671
181636_rfMRI_REST2	0.2501052631578947	0.12126315789473684	0.018518518518518517	0.6447811447811448	0.9996570644718795	0.5842572753347164	0.9998285175328215	0.7643672385278665
106319_rfMRI_REST2	0.2513684210526316	0.2063157894736842	0.01936026936026936	0.31565656565656564	0.9996251799702981	0.9003609325579024	0.9998125724206003	0.948873507143024
615441_rfMRI_REST2	0.25473684210526315	0.12210526315789473	-0.02861952861952862	0.6195286195286195	0.9991809225815962	0.616184289584963	0.999590377395459	0.7849740693710608
172938_rfMRI_REST2	0.24842105263157896	0.008842105263157894	0.022727272727272728	0.9789562289562289	0.9994834710743801	0.041644701787799436	0.9997417021783077	0.20407033539395047
211619_rfMRI_REST1	0.24673684210526317	0.14652631578947367	0.004208754208754209	0.5404040404040404	0.9999822863880102	0.7079634731149882	0.9999911431547832	0.8414056531275436
164636_rfMRI_REST1	0.24757894736842107	0.050105263157894736	0.04040404040404041	0.8653198653198653	0.9983675135190286	0.25122153068281017	0.9991834233608105	0.5012200421798895
616645_rfMRI_REST2	0.2496842105263158	0.030736842105263156	-0.05387205387205387	0.9276094276094277	0.9970978018116065	0.1395407498101101	0.9985478465309544	0.37355153568163807
200008_rfMRI_REST2	0.2581052631578947	0.018526315789473686	0.011784511784511785	0.9562289562289562	0.9998611252820006	0.08562618326928091	0.9999305602300594	0.2926195196313481
683256_rfMRI_REST2	0.24589473684210525	0.034105263157894736	-0.017676767676767676	0.9208754208754208	0.9996875318845017	0.15198845922751641	0.9998437537358033	0.38985697278298925
965771_rfMRI_REST2	0.2522105263157895	0.088	-0.015993265993265993	0.7407407407407407	0.9997442154428686	0.45130315500685864	0.9998720995421707	0.6717910054524835
135528_rfMRI_REST1	0.25684210526315787	0.03663157894736842	-0.021043771043771045	0.9250841750841751	0.9995571597002572	0.14421926900883128	0.9997785553312579	0.3797621216088188
899885_rfMRI_REST1	0.24673684210526317	0.048	0.025252525252525252	0.8754208754208754	0.9993623099683706	0.23363829087734816	0.9996811041368996	0.48336144951510995
117021_rfMRI_REST2	0.2496842105263158	0.10442105263157894	-0.007575757575757576	0.7028619528619529	0.9999426078971532	0.5059850752190819	0.9999713035368331	0.7113262790162345
233326_rfMRI_REST1	0.24336842105263157	0.19747368421052633	0.03956228956228956	0.3712121212121212	0.9984348252445895	0.8622015610651972	0.9992171061609131	0.9285480930276026
144731_rfMRI_REST1	0.24252631578947367	0.112	0.015151515151515152	0.6447811447811448	0.9997704315886136	0.5842572753347163	0.9998852092058436	0.7643672385278665
249947_rfMRI_REST2	0.2522105263157895	0.026526315789473683	-0.049663299663299666	0.9377104377104377	0.9975335566665535	0.12069913500889932	0.9987660169762252	0.3474178104370864
201111_rfMRI_REST1	0.24589473684210525	0.1296842105263158	-0.02861952861952862	0.5867003367003367	0.999180922581596	0.6557827149157116	0.9995903773954589	0.809804121325467
169444_rfMRI_REST1	0.23957894736842106	0.07705263157894737	0.009259259259259259	0.7996632996632996	0.99991426611797	0.36053860717160385	0.9999571321401582	0.6004486715545333
180230_rfMRI_REST1	0.24842105263157896	0.10273684210526315	-0.021885521885521887	0.7079124579124579	0.9995210239317983	0.49885995193234256	0.99976048328177	0.7063001854256747
379657_rfMRI_REST2	0.2471578947368421	0.026105263157894736	0.015993265993265993	0.9368686868686869	0.9997442154428688	0.12227706356494239	0.9998720995421708	0.349681374346622
320826_rfMRI_REST1	0.25473684210526315	0.07663157894736843	0.0016835016835016834	0.803030303030303	0.9999971658220816	0.3551423324150597	0.9999985829100367	0.5959381951302163
346137_rfMRI_REST1	0.25473684210526315	0.07410526315789474	0.021885521885521887	0.7912457912457912	0.9995210239317983	0.37393009783582165	0.99976048328177	0.6114982402557031
693764_rfMRI_REST1	0.25094736842105264	0.14526315789473684	0.0025252525252525255	0.5210437710437711	0.9999936230996838	0.7285133886564863	0.9999968115447587	0.8535299576795686
871762_rfMRI_REST2	0.25473684210526315	0.0863157894736842	0.0025252525252525255	0.7550505050505051	0.9999936230996838	0.42989873482297725	0.9999968115447587	0.6556666339100818
623844_rfMRI_REST1	0.2543157894736842	0.064	-0.008417508417508417	0.8198653198653199	0.9999291455520414	0.3278208572821367	0.9999645721484544	0.5725564227935416
927359_rfMRI_REST1	0.24294736842105263	0.07073684210526315	0.025252525252525252	0.8173400673400674	0.9993623099683704	0.3319552143205342	0.9996811041368995	0.5761555469840886
175035_rfMRI_REST2	0.24589473684210525	0.14273684210526316	0.006734006734006734	0.5404040404040404	0.9999546531533063	0.7079634731149882	0.9999773263196052	0.8414056531275436
353740_rfMRI_REST2	0.2488421052631579	0.16421052631578947	-0.005050505050505051	0.48148148148148145	0.9999744923987345	0.7681755829903978	0.9999872461180365	0.8764562641629061
153934_rfMRI_REST1	0.24210526315789474	0.12210526315789473	0.005892255892255892	0.6313131313131313	0.9999652813205002	0.601443730231609	0.9999826405095742	0.7755280331694071
183034_rfMRI_REST1	0.25642105263157894	0.07242105263157894	0.008417508417508417	0.803030303030303	0.9999291455520414	0.3551423324150597	0.9999645721484544	0.5959381951302163
192136_rfMRI_REST2	0.25094736842105264	0.08210526315789474	-0.02441077441077441	0.7584175084175084	0.999404114092666	0.4248028829257785	0.9997020126481021	0.6517690410918414
453542_rfMRI_REST1	0.23705263157894738	0.07873684210526316	0.010942760942760943	0.7643097643097643	0.9998802559829498	0.4158305841807525	0.9999401261990389	0.6448492724511307
151627_rfMRI_REST2	0.24463157894736842	0.02568421052631579	0.030303030303030304	0.9385521885521886	0.9990817263544537	0.11911978936389712	0.9995407577254934	0.34513734854967104
255639_rfMRI_REST1	0.25263157894736843	0.04126315789473684	-0.011784511784511785	0.8964646464646465	0.9998611252820006	0.19635113763901643	0.9999305602300594	0.44311526450689603
141422_rfMRI_REST2	0.2496842105263158	0.015578947368421053	0.022727272727272728	0.9604377104377104	0.9994834710743803	0.0775594043691687	0.9997417021783078	0.2784948911006604
172029_rfMRI_REST2	0.25263157894736843	0.13136842105263158	0.01430976430976431	0.5968013468013468	0.9997952306453988	0.6438281524560986	0.9998976100808517	0.8023890281254465
268749_rfMRI_REST1	0.2505263157894737	0.07663157894736843	-0.031144781144781145	0.7954545454545454	0.9990300026074436	0.3672520661157025	0.9995148836347779	0.6060132557260629
707749_rfMRI_REST1	0.24842105263157896	0.13726315789473684	-0.012626262626262626	0.5606060606060606	0.9998405774920924	0.685720844811754	0.9999202855688509	0.8280826316327097
978578_rfMRI_REST2	0.24168421052631578	0.184	0.02441077441077441	0.3846801346801347	0.999404114092666	0.8520211939824733	0.9997020126481021	0.9230499412179567
131722_rfMRI_REST1	0.26105263157894737	0.088	-0.0008417508417508417	0.7626262626262627	0.9999992914555206	0.4184011835526987	0.9999996457276975	0.6468393800262153
713239_rfMRI_REST1	0.24463157894736842	0.14736842105263157	-0.012626262626262626	0.5395622895622896	0.9998405774920922	0.7088725356823	0.9999202855688508	0.8419456845202664
436239_rfMRI_REST1	0.24673684210526317	0.020210526315789474	0.0016835016835016834	0.9537037037037037	0.9999971658220816	0.09044924554183814	0.9999985829100367	0.3007478105354021
159239_rfMRI_REST1	0.25263157894736843	0.026947368421052633	-0.029461279461279462	0.9377104377104377	0.9991320330125044	0.12069913500889932	0.999565922294525	0.3474178104370864
160123_rfMRI_REST1	0.24463157894736842	0.10021052631578947	-0.015151515151515152	0.6994949494949495	0.9997704315886135	0.5107068156310581	0.9998852092058436	0.7146375414369568
119025_rfMRI_REST2	0.24294736842105263	0.04715789473684211	-0.017676767676767676	0.8737373737373737	0.9996875318845017	0.23658300173451688	0.9998437537358033	0.4863979869762177
889579_rfMRI_REST1	0.24673684210526317	0.05768421052631579	0.005892255892255892	0.8291245791245792	0.9999652813205002	0.31255243229148955	0.9999826405095742	0.5590638892751789
519950_rfMRI_REST2	0.26063157894736844	0.088	-0.012626262626262626	0.7533670033670034	0.9998405774920924	0.4324381582378216	0.9999202855688509	0.6576003027963275
117930_rfMRI_REST2	0.25894736842105265	0.056	-0.016835016835016835	0.8375420875420876	0.9997165822081646	0.2985232515956422	0.9998582810619536	0.546372813741352
162733_rfMRI_REST2	0.2551578947368421	0.16294736842105262	-0.005050505050505051	0.5016835016835017	0.9999744923987345	0.7483136641385798	0.9999872461180365	0.8650512494289456
461743_rfMRI_REST2	0.25684210526315787	0.1376842105263158	0.02861952861952862	0.5757575757575758	0.999180922581596	0.6685032139577595	0.9995903773954589	0.8176204583776995
167440_rfMRI_REST1	0.2471578947368421	0.04	-0.0016835016835016834	0.898989898989899	0.9999971658220814	0.1918171615141312	0.9999985829100366	0.43796936138745046
767464_rfMRI_REST1	0.2522105263157895	0.02863157894736842	-0.04713804713804714	0.9377104377104377	0.9977780045120112	0.12069913500889932	0.9988883844113972	0.3474178104370864
195849_rfMRI_REST2	0.24926315789473685	0.021894736842105262	-0.015151515151515152	0.9410774410774411	0.9997704315886135	0.11437324989513543	0.9998852092058436	0.3381911440223346
393247_rfMRI_REST2	0.2522105263157895	0.14357894736842106	0.03367003367003367	0.553030303030303	0.9988663288326589	0.694157483930211	0.9994330036739125	0.8331611392343087
176542_rfMRI_REST2	0.2496842105263158	0.11705263157894737	0.003367003367003367	0.6548821548821548	0.9999886632883267	0.5711293632169052	0.9999943316280981	0.7557310124752756
818859_rfMRI_REST2	0.2538947368421053	0.10231578947368421	0.007575757575757576	0.7011784511784511	0.9999426078971532	0.5083487796029883	0.9999713035368331	0.7129858200574457
576255_rfMRI_REST2	0.24547368421052632	0.016421052631578947	-0.01430976430976431	0.9646464646464646	0.9997952306453985	0.06945719824507704	0.9998976100808515	0.26354733587171214
177645_rfMRI_REST1	0.24084210526315789	0.051789473684210524	0.015993265993265993	0.8796296296296297	0.9997442154428686	0.22625171467764071	0.9998720995421707	0.47565924218671574
141119_rfMRI_REST1	0.2534736842105263	0.10905263157894737	-0.008417508417508417	0.680976430976431	0.9999291455520412	0.5362711004546022	0.9999645721484542	0.732305332804973
103515_rfMRI_REST1	0.24252631578947367	0.08968421052631578	-0.0016835016835016834	0.7264309764309764	0.9999971658220814	0.4722980364815382	0.9999985829100366	0.6872394316986898
285345_rfMRI_REST1	0.24926315789473685	0.02736842105263158	0.003367003367003367	0.9326599326599326	0.9999886632883267	0.13014545001076985	0.9999943316280981	0.3607567740331009
898176_rfMRI_REST2	0.2501052631578947	0.1511578947368421	0.02356902356902357	0.5378787878787878	0.9994445011280026	0.7106864095500459	0.9997222119809096	0.8430221880532244
153025_rfMRI_REST1	0.24336842105263157	0.10568421052631578	-0.004208754208754209	0.686026936026936	0.9999822863880102	0.5293670430454942	0.9999911431547832	0.7275761424383665
366042_rfMRI_REST1	0.24589473684210525	0.07536842105263158	-0.018518518518518517	0.7887205387205387	0.9996570644718795	0.37791991180038315	0.9998285175328215	0.6147519107740806
994273_rfMRI_REST1	0.2471578947368421	0.16421052631578947	0.018518518518518517	0.4604377104377104	0.9996570644718795	0.7879971148068792	0.9998285175328215	0.8876920157390621
555348_rfMRI_REST2	0.24842105263157896	0.029894736842105262	-0.01430976430976431	0.9217171717171717	0.9997952306453988	0.15043745536169775	0.9998976100808517	0.38786267590694745
144933_rfMRI_REST1	0.25473684210526315	0.07957894736842105	-0.003367003367003367	0.7794612794612794	0.9999886632883265	0.39244011382058525	0.999994331628098	0.6264504081095209
959574_rfMRI_REST1	0.2543157894736842	0.07157894736842105	-0.03282828282828283	0.8055555555555556	0.9989223038465463	0.3510802469135802	0.9994610066663663	0.5925202502139316
662551_rfMRI_REST1	0.24589473684210525	0.1271578947368421	0.015993265993265993	0.5909090909090909	0.9997442154428686	0.6508264462809917	0.9998720995421707	0.8067381522408568
186848_rfMRI_REST2	0.24336842105263157	0.03536842105263158	-0.022727272727272728	0.9132996632996633	0.9994834710743803	0.16588372501672163	0.9997417021783078	0.40728825789202616
376247_rfMRI_REST1	0.2513684210526316	0.136	-0.009259259259259259	0.5749158249158249	0.99991426611797	0.6694717942613564	0.9999571321401582	0.8182125605619583
122822_rfMRI_REST2	0.24252631578947367	0.056	0.026936026936026935	0.8661616161616161	0.9992744504529018	0.24976405468829704	0.9996371593998002	0.49976399899182117
729557_rfMRI_REST2	0.25473684210526315	0.18021052631578946	0.025252525252525252	0.39646464646464646	0.9993623099683704	0.8428157841036629	0.9996811041368995	0.9180499899807542
106016_rfMRI_REST1	0.2551578947368421	0.10905263157894737	-0.03872053872053872	0.680976430976431	0.9985007198811913	0.5362711004546022	0.9992500787496548	0.732305332804973
187143_rfMRI_REST2	0.24547368421052632	0.1191578947368421	0.0025252525252525255	0.6094276094276094	0.9999936230996835	0.6285979888673492	0.9999968115447586	0.792841717411079
837964_rfMRI_REST1	0.248	0.029052631578947368	-0.020202020202020204	0.9234006734006734	0.9995918783797572	0.14733119636318287	0.9997959183652217	0.3838374608648599
833249_rfMRI_REST2	0.2463157894736842	0.051789473684210524	-0.017676767676767676	0.8594276094276094	0.9996875318845017	0.2613841841535444	0.9998437537358033	0.511257453885559
573249_rfMRI_REST2	0.2576842105263158	0.037894736842105266	0.005050505050505051	0.8964646464646465	0.9999744923987345	0.19635113763901646	0.9999872461180365	0.44311526450689603
206929_rfMRI_REST1	0.24673684210526317	0.1503157894736842	-0.025252525252525252	0.5488215488215489	0.9993623099683704	0.6987949075491162	0.9996811041368995	0.8359395358212914
180432_rfMRI_REST2	0.25642105263157894	0.06526315789473684	0.009259259259259259	0.8341750841750841	0.99991426611797	0.30415192894149123	0.9999571321401582	0.5514997089223994
894673_rfMRI_REST2	0.24168421052631578	0.07326315789473684	0.017676767676767676	0.7946127946127947	0.9996875318845017	0.36859050663764464	0.9998437537358033	0.6071165511148948
221319_rfMRI_REST2	0.2501052631578947	0.11705263157894737	-0.0025252525252525255	0.6296296296296297	0.9999936230996838	0.6035665294924555	0.9999968115447587	0.7768954430890012
731140_rfMRI_REST1	0.25894736842105265	0.03536842105263158	0.010101010101010102	0.9208754208754208	0.9998979695949394	0.15198845922751644	0.9999489834961278	0.38985697278298925
115017_rfMRI_REST1	0.24757894736842107	0.06736842105263158	-0.021043771043771045	0.8148148148148148	0.9995571597002572	0.33607681755829905	0.9997785553312579	0.5797213274999454
140824_rfMRI_REST2	0.2505263157894737	0.10484210526315789	-0.022727272727272728	0.6784511784511784	0.9994834710743804	0.5397039984582073	0.9997417021783078	0.7346454916884791
552544_rfMRI_REST1	0.2534736842105263	0.05936842105263158	-0.03198653198653199	0.8493265993265994	0.9989768617714746	0.27864432767631425	0.9994882999672755	0.5278677179713818
131823_rfMRI_REST2	0.24673684210526317	0.13894736842105262	-0.003367003367003367	0.5791245791245792	0.9999886632883267	0.664614721853779	0.9999943316280981	0.815239058101229
117122_rfMRI_REST1	0.24210526315789474	0.07242105263157894	0.030303030303030304	0.7912457912457912	0.9990817263544537	0.3739300978358216	0.9995407577254934	0.6114982402557031
160931_rfMRI_REST2	0.2576842105263158	0.032	-0.012626262626262626	0.9225589225589226	0.9998405774920924	0.1488850344069199	0.9999202855688509	0.3858562354127764
103818_rfMRI_REST2	0.25305263157894736	0.13178947368421054	0.05723905723905724	0.5824915824915825	0.996723690326384	0.660703556326452	0.9983605011850099	0.8128367341148233
626648_rfMRI_REST1	0.25473684210526315	0.03368421052631579	-0.005050505050505051	0.9191919191919192	0.9999744923987347	0.1550862156922763	0.9999872461180366	0.3938098725175339
748258_rfMRI_REST2	0.24673684210526317	0.03452631578947368	0.021043771043771045	0.9166666666666666	0.9995571597002574	0.15972222222222224	0.999778555331258	0.39965262694272663
137229_rfMRI_REST1	0.24842105263157896	0.016842105263157894	0.030303030303030304	0.9553872053872053	0.9990817263544537	0.08723528778242584	0.9995407577254934	0.2953562049160739
186545_rfMRI_REST1	0.2471578947368421	0.1503157894736842	0.030303030303030304	0.4957912457912458	0.9990817263544537	0.7541910405967643	0.9995407577254934	0.8684417312616687
412528_rfMRI_REST2	0.24421052631578946	0.10063157894736842	-0.005050505050505051	0.7045454545454546	0.9999744923987347	0.503615702479339	0.9999872461180366	0.7096588634543635
742549_rfMRI_REST2	0.2488421052631579	0.18147368421052631	-0.031144781144781145	0.42424242424242425	0.9990300026074436	0.8200183654729111	0.9995148836347779	0.9055486543929658
763557_rfMRI_REST1	0.2496842105263158	0.07578947368421053	0.0008417508417508417	0.7861952861952862	0.9999992914555208	0.381896971964312	0.9999996457276976	0.6179781322703191
618952_rfMRI_REST1	0.2374736842105263	0.16631578947368422	0.03367003367003367	0.4772727272727273	0.9988663288326589	0.7722107438016528	0.9994330036739125	0.8787552240536911
209329_rfMRI_REST2	0.2576842105263158	0.032842105263157895	0.012626262626262626	0.9158249158249159	0.9998405774920924	0.16126472355428584	0.9999202855688509	0.40157779265577653
715950_rfMRI_REST1	0.2534736842105263	0.01726315789473684	-0.010942760942760943	0.9511784511784511	0.9998802559829496	0.09525955401376278	0.9999401261990388	0.30864146515619506
346945_rfMRI_REST2	0.2391578947368421	0.024421052631578948	-0.021885521885521887	0.9444444444444444	0.9995210239317983	0.10802469135802466	0.99976048328177	0.3286710990610897
192035_rfMRI_REST1	0.2488421052631579	0.009263157894736843	0.0	0.9781144781144782	1.0	0.043292067702842114	1.0	0.20806745950013933
820745_rfMRI_REST2	0.2538947368421053	0.14863157894736842	0.004208754208754209	0.5303030303030303	0.9999822863880102	0.7187786960514234	0.9999911431547832	0.8478081717295626
116524_rfMRI_REST2	0.2513684210526316	0.13894736842105262	-0.015993265993265993	0.5673400673400674	0.9997442154428686	0.678125247990568	0.9998720995421707	0.8234836051741212
175136_rfMRI_REST1	0.24547368421052632	0.031578947368421054	-0.022727272727272728	0.9217171717171717	0.9994834710743801	0.15043745536169778	0.9997417021783077	0.3878626759069475
